<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/allenai/Olmo-3-1125-32B'>allenai/Olmo-3-1125-32B</a>,🧠,3.38@@3.38,32233522176.0,100278.0,65536.0,✓,✗,20.77 ± 5.45 / 29.68 ± 5.34@@20.77,72.21 ± 1.18 / 70.68 ± 1.66@@72.21,0.00 ± 0.00 / 33.19 ± 0.34@@0.00,72.51 ± 0.83 / 55.96 ± 0.82@@72.51,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Ministral-8B-Instruct-2410'>mistralai/Ministral-8B-Instruct-2410</a>,📝,3.38@@3.38,8019808256.0,131072.0,32768.0,✓,✗,28.14 ± 2.90 / 44.80 ± 3.42@@28.14,65.55 ± 1.39 / 51.57 ± 3.35@@65.55,2.05 ± 1.58 / 35.92 ± 2.05@@2.05,65.78 ± 1.43 / 47.72 ± 2.10@@65.78,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#high</a>,🤔,3.38@@3.38,21511953984.0,201088.0,131072.0,✓,✗,30.68 ± 3.83 / 53.05 ± 2.74@@30.68,45.85 ± 1.71 / 43.59 ± 1.57@@45.85,10.87 ± 1.84 / 50.96 ± 1.27@@10.87,58.71 ± 1.02 / 43.33 ± 1.10@@58.71,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Llama-70B'>deepseek-ai/DeepSeek-R1-Distill-Llama-70B</a>,🤔,3.38@@3.38,70553706496.0,128256.0,131072.0,✓,✗,37.19 ± 3.72 / 56.16 ± 2.81@@37.19,70.93 ± 0.97 / 57.00 ± 2.61@@70.93,1.09 ± 1.44 / 34.45 ± 0.82@@1.09,51.24 ± 1.61 / 28.23 ± 2.09@@51.24,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-4b-pt'>google/gemma-3-4b-pt</a>,🧠,3.39@@3.39,4300079472.0,262144.0,8192.0,✓,✗,43.59 ± 3.57 / 49.92 ± 2.98@@43.59,49.26 ± 2.84 / 48.19 ± 2.86@@49.26,0.03 ± 1.20 / 33.96 ± 0.84@@0.03,70.28 ± 1.70 / 51.65 ± 1.66@@70.28,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-34b-code-base'>ibm-granite/granite-34b-code-base</a>,🧠,3.39@@3.39,33715603456.0,49152.0,8192.0,✓,✗,29.58 ± 3.11 / 46.26 ± 2.96@@29.58,67.37 ± 2.32 / 67.13 ± 2.26@@67.37,1.75 ± 3.29 / 46.41 ± 3.89@@1.75,61.38 ± 1.48 / 45.80 ± 1.47@@61.38,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NbAiLab/nb-roberta-base-scandi'>NbAiLab/nb-roberta-base-scandi</a>,🔍,3.39@@3.39,278295700.0,250002.0,514.0,✓,✗,1.97 ± 5.29 / 28.03 ± 4.65@@1.97,89.37 ± 0.87 / 89.76 ± 0.76@@89.37,15.89 ± 6.61 / 53.26 ± 5.38@@15.89,29.51 ± 1.93 / 21.76 ± 1.38@@29.51,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-22B-Preview'>utter-project/EuroLLM-22B-Preview</a>,🧠,3.40@@3.40,?,128000.0,4096.0,✓,✗,36.52 ± 3.19 / 47.56 ± 2.57@@36.52,54.96 ± 2.34 / 53.66 ± 2.18@@54.96,1.74 ± 1.59 / 36.38 ± 2.34@@1.74,67.12 ± 1.60 / 49.82 ± 1.82@@67.12,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/nvidia/mistral-nemo-minitron-8b-instruct'>nvidia/mistral-nemo-minitron-8b-instruct</a>,📝,3.40@@3.40,8414105600.0,131072.0,8192.0,✓,✗,42.98 ± 3.22 / 60.44 ± 2.81@@42.98,67.72 ± 1.04 / 51.81 ± 3.32@@67.72,6.40 ± 1.61 / 51.02 ± 1.86@@6.40,29.23 ± 1.59 / 0.07 ± 0.10@@29.23,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-Preview'>utter-project/EuroLLM-22B-Instruct-Preview</a>,📝,3.40@@3.40,22637328384.0,128000.0,4096.0,✓,✗,39.41 ± 2.85 / 58.01 ± 2.02@@39.41,59.83 ± 2.18 / 48.43 ± 4.27@@59.83,1.44 ± 1.44 / 33.62 ± 0.61@@1.44,56.16 ± 5.66 / 32.84 ± 7.00@@56.16,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct</a>,📝,3.41@@3.41,11168796672.0,32128.0,32768.0,✓,✗,39.34 ± 2.71 / 57.48 ± 1.56@@39.34,69.19 ± 2.16 / 64.53 ± 2.41@@69.19,4.90 ± 2.51 / 49.91 ± 3.47@@4.90,35.33 ± 4.52 / 3.49 ± 6.30@@35.33,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-7b'>google/gemma-7b</a>,🧠,3.41@@3.41,8537680896.0,256000.0,8192.0,✓,✗,42.40 ± 3.79 / 52.00 ± 2.19@@42.40,41.39 ± 3.06 / 40.49 ± 3.05@@41.39,1.63 ± 2.25 / 37.81 ± 2.99@@1.63,72.16 ± 1.42 / 52.85 ± 1.99@@72.16,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16#no-thinking</a>,📝,3.42@@3.42,31577937344.0,131072.0,262144.0,✓,✗,26.32 ± 4.30 / 45.04 ± 3.89@@26.32,65.27 ± 1.81 / 54.64 ± 4.07@@65.27,3.23 ± 2.53 / 49.09 ± 2.77@@3.23,60.96 ± 2.90 / 44.15 ± 2.84@@60.96,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/intfloat/multilingual-e5-large'>intfloat/multilingual-e5-large</a>,🔍,3.43@@3.43,559892482.0,250002.0,512.0,✓,✗,18.28 ± 3.38 / 39.08 ± 2.62@@18.28,88.39 ± 0.86 / 88.75 ± 0.75@@88.39,2.85 ± 1.32 / 48.43 ± 2.29@@2.85,43.72 ± 2.89 / 31.03 ± 1.94@@43.72,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/intfloat/multilingual-e5-large-instruct'>intfloat/multilingual-e5-large-instruct</a>,🔍,3.44@@3.44,559890432.0,250002.0,514.0,✓,✗,23.63 ± 6.26 / 44.37 ± 7.53@@23.63,88.64 ± 0.34 / 89.11 ± 0.29@@88.64,2.05 ± 2.30 / 47.88 ± 2.17@@2.05,37.60 ± 4.39 / 24.09 ± 4.66@@37.60,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Meta-Llama-3-8B'>meta-llama/Meta-Llama-3-8B</a>,🧠,3.44@@3.44,8030261248.0,128256.0,8192.0,✓,✗,19.40 ± 8.13 / 32.14 ± 7.75@@19.40,61.11 ± 4.21 / 58.55 ± 4.19@@61.11,2.02 ± 1.68 / 39.88 ± 3.56@@2.02,69.96 ± 1.89 / 50.58 ± 1.81@@69.96,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Geotrend/bert-base-25lang-cased'>Geotrend/bert-base-25lang-cased</a>,🔍,3.45@@3.45,151311362.0,84985.0,512.0,✓,✗,5.17 ± 4.32 / 26.72 ± 6.11@@5.17,86.09 ± 1.03 / 86.85 ± 1.02@@86.09,15.24 ± 6.84 / 50.54 ± 4.85@@15.24,22.99 ± 1.63 / 14.82 ± 1.50@@22.99,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Mabeck/Heidrun-Mistral-7B-chat'>Mabeck/Heidrun-Mistral-7B-chat</a>,📝,3.47@@3.47,7241732096.0,32000.0,32768.0,✗,✗,26.90 ± 4.62 / 39.87 ± 5.82@@26.90,63.40 ± 2.78 / 59.96 ± 2.91@@63.40,2.16 ± 2.25 / 39.38 ± 4.12@@2.16,57.50 ± 1.39 / 40.73 ± 1.32@@57.50,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/THUDM/GLM-4.1V-9B-Thinking'>THUDM/GLM-4.1V-9B-Thinking</a>,🤔,3.47@@3.47,10292777472.0,151552.0,65536.0,✓,✗,39.99 ± 2.38 / 58.42 ± 1.80@@39.99,51.15 ± 2.27 / 36.18 ± 2.25@@51.15,18.25 ± 2.71 / 51.00 ± 3.03@@18.25,10.30 ± 0.86 / 0.00 ± 0.00@@10.30,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ai21labs/Jamba-v0.1'>ai21labs/Jamba-v0.1</a>,🧠,3.47@@3.47,51570323328.0,65536.0,262144.0,✓,✗,36.15 ± 4.75 / 52.17 ± 3.68@@36.15,47.28 ± 3.21 / 43.84 ± 3.06@@47.28,1.56 ± 2.57 / 37.79 ± 2.88@@1.56,67.74 ± 1.36 / 49.05 ± 1.87@@67.74,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Voxtral-Mini-3B-2507'>mistralai/Voxtral-Mini-3B-2507</a>,📝,3.48@@3.48,4676271104.0,131072.0,?,✓,✗,31.70 ± 3.35 / 41.69 ± 1.60@@31.70,60.41 ± 3.08 / 56.30 ± 2.81@@60.41,0.02 ± 1.19 / 33.35 ± 0.64@@0.02,63.13 ± 1.41 / 46.52 ± 1.55@@63.13,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-9B-Instruct'>utter-project/EuroLLM-9B-Instruct</a>,📝,3.48@@3.48,9152319488.0,128000.0,4096.0,✗,✗,35.72 ± 8.76 / 47.92 ± 7.58@@35.72,54.61 ± 2.34 / 46.28 ± 4.48@@54.61,0.00 ± 0.00 / 33.26 ± 0.54@@0.00,62.09 ± 2.16 / 41.94 ± 2.60@@62.09,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/TrustLLMeu/baseline-7-8b_2-3t-tokens_llama'>TrustLLMeu/baseline-7-8b_2-3t-tokens_llama</a>,🧠,3.48@@3.48,7799574528.0,100096.0,4096.0,✓,✗,37.00 ± 6.94 / 51.96 ± 5.37@@37.00,43.47 ± 5.08 / 42.84 ± 4.57@@43.47,4.60 ± 3.11 / 46.45 ± 4.97@@4.60,62.57 ± 1.93 / 43.64 ± 1.48@@62.57,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-22B-2512'>utter-project/EuroLLM-22B-2512</a>,🧠,3.48@@3.48,22637328384.0,128000.0,32768.0,✓,✗,17.67 ± 9.91 / 34.76 ± 9.56@@17.67,64.02 ± 1.16 / 56.69 ± 1.59@@64.02,0.65 ± 2.24 / 34.43 ± 1.26@@0.65,72.10 ± 1.76 / 54.78 ± 2.22@@72.10,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-4.0-h-micro'>ibm-granite/granite-4.0-h-micro</a>,📝,3.49@@3.49,3191396096.0,100352.0,131072.0,✓,✗,24.49 ± 5.43 / 43.87 ± 3.24@@24.49,63.79 ± 1.11 / 59.04 ± 3.14@@63.79,2.29 ± 2.74 / 36.87 ± 2.27@@2.29,54.24 ± 5.97 / 36.11 ± 6.90@@54.24,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NbAiLab/nb-sbert-base'>NbAiLab/nb-sbert-base</a>,🔍,3.50@@3.50,177854978.0,119547.0,512.0,✓,✗,19.12 ± 2.94 / 41.88 ± 2.47@@19.12,86.20 ± 0.50 / 86.91 ± 0.46@@86.20,11.80 ± 7.52 / 53.06 ± 5.04@@11.80,11.22 ± 1.50 / 7.47 ± 1.01@@11.22,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/tiiuae/Falcon3-10B-Base'>tiiuae/Falcon3-10B-Base</a>,🧠,3.50@@3.50,10305653760.0,131072.0,32768.0,✓,✗,27.68 ± 3.97 / 50.68 ± 2.26@@27.68,56.16 ± 2.19 / 52.26 ± 1.93@@56.16,2.87 ± 1.81 / 49.95 ± 1.16@@2.87,63.19 ± 0.96 / 45.72 ± 0.98@@63.19,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/OLMo-2-1124-7B-Instruct'>allenai/OLMo-2-1124-7B-Instruct</a>,📝,3.50@@3.50,7298617344.0,100352.0,4096.0,✓,✗,24.37 ± 3.83 / 46.86 ± 1.52@@24.37,58.92 ± 1.26 / 48.43 ± 2.43@@58.92,3.85 ± 1.93 / 48.42 ± 1.46@@3.85,55.23 ± 1.94 / 38.01 ± 1.86@@55.23,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NbAiLab/borealis-4b-instruct-preview'>NbAiLab/borealis-4b-instruct-preview</a>,📝,3.52@@3.52,4300079472.0,262144.0,8192.0,✓,✗,45.37 ± 3.77 / 58.53 ± 2.43@@45.37,60.71 ± 1.47 / 51.06 ± 2.49@@60.71,2.63 ± 2.69 / 45.21 ± 2.31@@2.63,29.96 ± 2.07 / 7.44 ± 1.76@@29.96,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LumiOpen/Viking-33B'>LumiOpen/Viking-33B</a>,🧠,3.52@@3.52,33119034368.0,131072.0,4096.0,✓,✗,24.11 ± 9.62 / 41.59 ± 9.22@@24.11,55.56 ± 1.52 / 48.48 ± 1.71@@55.56,2.85 ± 2.32 / 46.29 ± 3.61@@2.85,60.35 ± 1.85 / 41.46 ± 1.58@@60.35,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/TildeAI/TildeOpen-30b'>TildeAI/TildeOpen-30b#slow-tokenizer</a>,🧠,3.52@@3.52,30677882880.0,131072.0,65536.0,✓,✗,15.46 ± 4.94 / 24.23 ± 3.93@@15.46,61.06 ± 3.30 / 59.91 ± 3.18@@61.06,1.04 ± 1.26 / 34.28 ± 0.97@@1.04,75.88 ± 1.40 / 54.81 ± 2.59@@75.88,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Mistral-7B-v0.3'>mistralai/Mistral-7B-v0.3</a>,🧠,3.52@@3.52,7248023552.0,32768.0,32768.0,✓,✗,26.73 ± 4.70 / 45.03 ± 5.25@@26.73,59.55 ± 2.27 / 58.20 ± 2.35@@59.55,0.76 ± 2.50 / 44.85 ± 2.50@@0.76,61.06 ± 0.91 / 44.32 ± 1.08@@61.06,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-4.0-h-tiny'>ibm-granite/granite-4.0-h-tiny</a>,📝,3.52@@3.52,6939037248.0,100352.0,131072.0,✓,✗,39.58 ± 3.18 / 55.91 ± 3.46@@39.58,57.40 ± 2.17 / 49.59 ± 2.65@@57.40,3.66 ± 1.59 / 44.69 ± 2.08@@3.66,36.89 ± 4.61 / 14.66 ± 5.37@@36.89,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NbAiLab/nb-roberta-base-ncc-plus-scandi-1e4'>NbAiLab/nb-roberta-base-ncc-plus-scandi-1e4</a>,🔍,3.53@@3.53,278045186.0,250002.0,514.0,✓,✗,3.71 ± 5.76 / 31.06 ± 5.63@@3.71,89.66 ± 0.57 / 90.00 ± 0.43@@89.66,10.69 ± 8.57 / 49.35 ± 5.38@@10.69,24.42 ± 8.15 / 18.18 ± 6.09@@24.42,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/BSC-LT/salamandra-7b-instruct'>BSC-LT/salamandra-7b-instruct</a>,📝,3.53@@3.53,7768117248.0,256000.0,8192.0,✓,✗,28.36 ± 3.82 / 39.62 ± 2.39@@28.36,56.18 ± 2.17 / 51.96 ± 2.60@@56.18,1.10 ± 1.93 / 36.91 ± 2.06@@1.10,59.42 ± 1.31 / 41.77 ± 1.74@@59.42,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-20b-code-base'>ibm-granite/granite-20b-code-base</a>,🧠,3.53@@3.53,20066993152.0,49152.0,8192.0,✓,✗,25.26 ± 3.22 / 46.43 ± 2.56@@25.26,64.13 ± 2.17 / 62.34 ± 2.77@@64.13,0.96 ± 2.72 / 39.18 ± 3.35@@0.96,54.23 ± 2.54 / 39.79 ± 2.34@@54.23,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ltg/norbert3-large'>ltg/norbert3-large</a>,🔍,3.53@@3.53,354406402.0,50000.0,512.0,✓,✗,6.56 ± 4.19 / 28.09 ± 4.87@@6.56,82.74 ± 1.16 / 83.46 ± 1.16@@82.74,4.59 ± 3.72 / 44.15 ± 5.87@@4.59,48.23 ± 1.96 / 37.18 ± 1.89@@48.23,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3.0-8b-instruct'>ibm-granite/granite-3.0-8b-instruct</a>,📝,3.54@@3.54,8170848256.0,49155.0,4096.0,✓,✗,31.14 ± 7.22 / 38.81 ± 5.85@@31.14,58.63 ± 2.00 / 52.68 ± 2.57@@58.63,1.93 ± 1.78 / 48.64 ± 2.27@@1.93,55.16 ± 1.67 / 38.01 ± 1.57@@55.16,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-9B'>utter-project/EuroLLM-9B</a>,🧠,3.54@@3.54,9152319488.0,128000.0,4096.0,✓,✗,34.05 ± 4.95 / 41.63 ± 3.81@@34.05,49.95 ± 1.99 / 47.72 ± 2.65@@49.95,0.00 ± 0.00 / 33.26 ± 0.54@@0.00,64.00 ± 1.57 / 46.56 ± 1.88@@64.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/01-ai/Yi-1.5-9B'>01-ai/Yi-1.5-9B</a>,🧠,3.54@@3.54,8829407232.0,64000.0,4096.0,✓,✗,30.77 ± 3.38 / 50.70 ± 3.33@@30.77,53.03 ± 1.69 / 52.00 ± 1.39@@53.03,0.59 ± 2.63 / 35.24 ± 1.53@@0.59,62.62 ± 1.68 / 45.37 ± 1.63@@62.62,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Mistral-7B-v0.1'>mistralai/Mistral-7B-v0.1</a>,🧠,3.54@@3.54,7241732096.0,32000.0,4096.0,✓,✗,25.51 ± 6.04 / 44.32 ± 6.17@@25.51,61.16 ± 2.65 / 58.73 ± 2.99@@61.16,0.81 ± 2.20 / 39.97 ± 4.42@@0.81,57.12 ± 1.76 / 40.95 ± 1.51@@57.12,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Nexusflow/Starling-LM-7B-beta'>Nexusflow/Starling-LM-7B-beta</a>,📝,3.55@@3.55,7241748480.0,32002.0,4096.0,✗,✗,26.68 ± 6.93 / 47.94 ± 8.20@@26.68,62.20 ± 1.42 / 45.92 ± 2.03@@62.20,7.07 ± 2.30 / 44.94 ± 2.71@@7.07,31.69 ± 3.66 / 11.94 ± 3.62@@31.69,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/intfloat/multilingual-e5-base'>intfloat/multilingual-e5-base</a>,🔍,3.56@@3.56,278044162.0,250002.0,512.0,✓,✗,10.97 ± 3.84 / 30.74 ± 5.68@@10.97,87.44 ± 0.35 / 88.01 ± 0.28@@87.44,7.38 ± 6.28 / 47.69 ± 4.51@@7.38,22.12 ± 5.23 / 14.80 ± 3.56@@22.12,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mhenrichsen/hestenettetLM'>mhenrichsen/hestenettetLM</a>,🧠,3.57@@3.57,7241732096.0,32000.0,4096.0,✓,✗,24.67 ± 6.35 / 43.87 ± 6.36@@24.67,61.81 ± 2.69 / 59.37 ± 2.94@@61.81,1.32 ± 1.90 / 40.36 ± 4.18@@1.32,51.48 ± 2.47 / 35.62 ± 1.71@@51.48,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct</a>,📝,3.57@@3.57,3212749824.0,128256.0,131072.0,✓,✗,31.01 ± 3.24 / 40.84 ± 1.94@@31.01,50.82 ± 3.06 / 36.06 ± 3.40@@50.82,2.74 ± 2.56 / 37.63 ± 2.03@@2.74,56.28 ± 1.25 / 39.07 ± 1.73@@56.28,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3.0-8b-base'>ibm-granite/granite-3.0-8b-base</a>,🧠,3.58@@3.58,8170835968.0,49152.0,4096.0,✓,✗,27.61 ± 4.72 / 33.53 ± 4.42@@27.61,59.75 ± 2.02 / 56.64 ± 3.12@@59.75,0.53 ± 0.77 / 34.43 ± 1.43@@0.53,57.43 ± 1.85 / 41.48 ± 1.79@@57.43,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/speakleash/Bielik-11B-v3-Base-20250730'>speakleash/Bielik-11B-v3-Base-20250730</a>,🧠,3.59@@3.59,11168796672.0,32128.0,32768.0,✓,✗,3.46 ± 6.72 / 19.83 ± 4.56@@3.46,68.42 ± 1.37 / 63.61 ± 1.91@@68.42,0.00 ± 0.00 / 33.19 ± 0.34@@0.00,76.40 ± 2.03 / 57.10 ± 2.37@@76.40,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-8b-code-base-4k'>ibm-granite/granite-8b-code-base-4k</a>,🧠,3.60@@3.60,8054910976.0,49152.0,4096.0,✓,✗,23.42 ± 4.52 / 35.11 ± 3.15@@23.42,66.86 ± 1.92 / 65.58 ± 2.15@@66.86,1.20 ± 1.97 / 38.39 ± 3.68@@1.20,49.44 ± 1.52 / 35.62 ± 1.46@@49.44,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-34b-code-instruct'>ibm-granite/granite-34b-code-instruct</a>,📝,3.60@@3.60,33715603456.0,49152.0,8192.0,✓,✗,25.21 ± 2.67 / 38.14 ± 1.52@@25.21,59.47 ± 2.44 / 59.04 ± 2.51@@59.47,0.00 ± 0.00 / 33.39 ± 0.53@@0.00,55.74 ± 2.35 / 38.50 ± 2.18@@55.74,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/tiiuae/Falcon3-7B-Base'>tiiuae/Falcon3-7B-Base</a>,🧠,3.62@@3.62,7455550464.0,131072.0,32768.0,✓,✗,23.09 ± 6.92 / 44.58 ± 5.42@@23.09,55.64 ± 1.58 / 47.21 ± 3.24@@55.64,2.16 ± 1.87 / 46.60 ± 3.43@@2.16,54.37 ± 1.82 / 38.92 ± 1.49@@54.37,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B'>HuggingFaceTB/SmolLM3-3B</a>,🤔,3.62@@3.62,3075098624.0,128256.0,65536.0,✓,✗,30.28 ± 2.14 / 51.08 ± 1.28@@30.28,49.33 ± 2.26 / 48.68 ± 2.33@@49.33,4.79 ± 2.01 / 49.71 ± 2.21@@4.79,44.86 ± 5.10 / 27.30 ± 6.55@@44.86,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/microsoft/mdeberta-v3-base'>microsoft/mdeberta-v3-base</a>,🔍,3.63@@3.63,278810882.0,251000.0,512.0,✓,✗,2.58 ± 3.83 / 20.90 ± 3.09@@2.58,86.31 ± 0.80 / 86.97 ± 0.76@@86.31,15.83 ± 8.38 / 49.96 ± 9.34@@15.83,4.95 ± 4.49 / 3.22 ± 2.98@@4.95,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/BSC-LT/ALIA-40b'>BSC-LT/ALIA-40b</a>,🧠,3.63@@3.63,40433885184.0,256000.0,32768.0,✓,✗,17.82 ± 5.01 / 28.23 ± 6.56@@17.82,56.21 ± 5.46 / 55.60 ± 5.02@@56.21,0.00 ± 0.00 / 33.19 ± 0.34@@0.00,68.06 ± 1.17 / 49.62 ± 1.26@@68.06,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3-1025-7B'>allenai/Olmo-3-1025-7B</a>,🧠,3.63@@3.63,7298011136.0,100278.0,65536.0,✓,✗,18.83 ± 4.70 / 35.58 ± 5.38@@18.83,61.45 ± 1.54 / 52.83 ± 2.70@@61.45,2.62 ± 3.32 / 45.85 ± 3.61@@2.62,53.12 ± 2.07 / 39.00 ± 1.92@@53.12,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-32B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-32B</a>,🤔,3.63@@3.63,32763876352.0,152064.0,131072.0,✓,✗,21.33 ± 6.92 / 42.39 ± 5.15@@21.33,65.41 ± 1.81 / 51.93 ± 3.71@@65.41,9.02 ± 2.13 / 53.83 ± 1.08@@9.02,23.18 ± 2.04 / 5.58 ± 1.51@@23.18,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ZurichNLP/unsup-simcse-xlm-roberta-base'>ZurichNLP/unsup-simcse-xlm-roberta-base</a>,🔍,3.64@@3.64,278045186.0,250002.0,512.0,✓,✗,21.20 ± 3.85 / 43.97 ± 3.72@@21.20,84.14 ± 0.67 / 84.82 ± 0.64@@84.14,1.33 ± 2.18 / 48.85 ± 1.23@@1.33,22.95 ± 2.71 / 14.20 ± 1.78@@22.95,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/AI-Sweden-Models/roberta-large-1160k'>AI-Sweden-Models/roberta-large-1160k</a>,🔍,3.64@@3.64,355412057.0,50265.0,512.0,✓,✗,3.89 ± 4.08 / 25.23 ± 5.32@@3.89,85.99 ± 1.12 / 86.41 ± 1.07@@85.99,2.01 ± 3.17 / 38.85 ± 5.56@@2.01,41.62 ± 3.78 / 31.40 ± 2.68@@41.62,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B</a>,📝,3.65@@3.65,2031739904.0,151936.0,40960.0,✓,✗,29.51 ± 2.52 / 41.13 ± 1.72@@29.51,49.05 ± 2.33 / 43.21 ± 3.39@@49.05,6.23 ± 1.78 / 42.47 ± 4.24@@6.23,33.02 ± 4.29 / 15.95 ± 5.45@@33.02,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/TrustLLMeu/baseline-7-8b_1t-tokens_llama'>TrustLLMeu/baseline-7-8b_1t-tokens_llama</a>,🧠,3.66@@3.66,7799574528.0,100096.0,4096.0,✓,✗,38.63 ± 6.96 / 54.98 ± 6.96@@38.63,33.84 ± 5.27 / 32.91 ± 5.11@@33.84,0.19 ± 2.14 / 35.19 ± 1.96@@0.19,61.30 ± 1.52 / 42.62 ± 1.44@@61.30,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/FacebookAI/xlm-roberta-large'>FacebookAI/xlm-roberta-large</a>,🔍,3.68@@3.68,561192082.0,250002.0,512.0,✓,✗,2.72 ± 2.79 / 25.11 ± 4.11@@2.72,86.30 ± 0.57 / 86.94 ± 0.55@@86.30,2.28 ± 1.83 / 42.30 ± 4.82@@2.28,34.50 ± 1.77 / 23.84 ± 1.58@@34.50,-@@0,-@@0,-@@0,-@@0
