<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/facebook/MobileLLM-R1-950M'>facebook/MobileLLM-R1-950M</a>,📝,4.59@@4.59,949685760.0,128256.0,32768.0,✗,✗,0.00 ± 0.00 / 16.92 ± 0.39@@0.00,20.06 ± 1.53 / 19.08 ± 1.53@@20.06,1.06 ± 1.52 / 39.96 ± 3.94@@1.06,2.69 ± 0.65 / 0.00 ± 0.00@@2.69,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-126m'>AI-Sweden-Models/gpt-sw3-126m</a>,🧠,4.60@@4.60,186112512.0,64000.0,2048.0,✓,✗,8.12 ± 3.50 / 24.17 ± 3.55@@8.12,7.47 ± 3.45 / 7.40 ± 3.19@@7.47,0.86 ± 1.45 / 39.05 ± 5.03@@0.86,2.21 ± 0.70 / 0.15 ± 0.17@@2.21,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/Shekswess/trlm-135m'>Shekswess/trlm-135m</a>,📝,4.63@@4.63,134516160.0,49154.0,8192.0,✓,✗,0.17 ± 0.36 / 16.50 ± 0.21@@0.17,14.28 ± 1.68 / 13.64 ± 0.84@@14.28,-0.43 ± 0.84 / 33.30 ± 0.27@@-0.43,3.96 ± 1.22 / 0.06 ± 0.11@@3.96,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/facebook/MobileLLM-R1-140M-base'>facebook/MobileLLM-R1-140M-base</a>,🧠,4.65@@4.65,140248512.0,128256.0,4096.0,✗,✗,0.00 ± 0.00 / 16.47 ± 0.22@@0.00,13.60 ± 2.55 / 13.39 ± 2.51@@13.60,-0.30 ± 2.01 / 36.85 ± 3.51@@-0.30,6.77 ± 1.49 / 1.13 ± 0.52@@6.77,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/openai-community/gpt2'>openai-community/gpt2</a>,🧠,4.70@@4.70,137022720.0,50257.0,1024.0,✓,✗,7.09 ± 4.80 / 23.97 ± 5.32@@7.09,8.40 ± 0.66 / 7.75 ± 0.61@@8.40,-0.35 ± 1.77 / 36.69 ± 3.31@@-0.35,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/NorwAI/NorwAI-Mistral-7B-pretrain'>NorwAI/NorwAI-Mistral-7B-pretrain</a>,🧠,4.72@@4.72,7536586752.0,67993.0,4096.0,✓,✗,4.45 ± 1.73 / 29.26 ± 3.66@@4.45,5.80 ± 1.56 / 5.41 ± 1.56@@5.80,-0.48 ± 1.33 / 43.09 ± 3.56@@-0.48,4.02 ± 1.17 / 0.08 ± 0.12@@4.02,12.10.4@@121004,12.10.4@@121004,12.10.4@@121004,12.10.4@@121004
<a href='https://hf.co/RJuro/kanelsnegl-v0.1'>RJuro/kanelsnegl-v0.1</a>,📝,4.74@@4.74,7241732096.0,32000.0,512.0,✓,✗,0.00 ± 0.00 / 17.05 ± 0.35@@0.00,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,0.00 ± 0.00 / 33.34 ± 0.31@@0.00,14.17 ± 0.79 / 0.00 ± 0.00@@14.17,12.10.0@@121000,12.10.0@@121000,12.10.0@@121000,12.10.0@@121000
<a href='https://hf.co/openai-community/gpt2-medium'>openai-community/gpt2-medium</a>,🧠,4.76@@4.76,379988992.0,50257.0,1024.0,✓,✗,0.14 ± 3.19 / 17.03 ± 0.69@@0.14,10.89 ± 2.20 / 10.72 ± 1.43@@10.89,0.27 ± 1.49 / 35.26 ± 3.44@@0.27,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/alea-institute/kl3m-003-3.7b'>alea-institute/kl3m-003-3.7b</a>,🧠,4.84@@4.84,3691382784.0,32768.0,4096.0,✓,✗,-1.01 ± 1.46 / 19.94 ± 1.79@@-1.01,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,1.07 ± 1.32 / 38.14 ± 4.59@@1.07,3.57 ± 1.07 / 0.00 ± 0.00@@3.57,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400
<a href='https://hf.co/PleIAs/Monad'>PleIAs/Monad</a>,🧠,4.85@@4.85,56656128.0,8192.0,2048.0,✓,✗,1.89 ± 1.90 / 20.37 ± 2.00@@1.89,0.06 ± 0.09 / 0.05 ± 0.06@@0.06,-0.48 ± 0.71 / 33.47 ± 0.46@@-0.48,3.42 ± 0.26 / 0.00 ± 0.00@@3.42,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/facebook/MobileLLM-R1-360M'>facebook/MobileLLM-R1-360M</a>,📝,4.85@@4.85,359431168.0,128256.0,32768.0,✗,✗,-1.12 ± 2.92 / 19.25 ± 2.76@@-1.12,2.45 ± 1.67 / 2.33 ± 1.47@@2.45,0.48 ± 0.65 / 33.84 ± 1.13@@0.48,0.16 ± 0.12 / 0.00 ± 0.00@@0.16,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/facebook/MobileLLM-R1-140M'>facebook/MobileLLM-R1-140M</a>,🤔,4.86@@4.86,140248512.0,128256.0,32768.0,✗,✗,0.66 ± 1.21 / 16.83 ± 0.33@@0.66,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,1.25 ± 1.49 / 33.94 ± 0.40@@1.25,0.02 ± 0.01 / 0.00 ± 0.00@@0.02,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/ai-forever/mGPT'>ai-forever/mGPT</a>,🧠,4.88@@4.88,?,100000.0,2048.0,✓,✗,0.19 ± 1.24 / 17.20 ± 1.22@@0.19,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-0.12 ± 0.91 / 36.65 ± 3.92@@-0.12,1.29 ± 0.49 / 0.00 ± 0.00@@1.29,12.10.0@@121000,12.10.0@@121000,12.10.0@@121000,12.10.0@@121000
<a href='https://hf.co/ssmits/Falcon2-5.5B-multilingual'>ssmits/Falcon2-5.5B-multilingual</a>,🧠,4.91@@4.91,5465415680.0,65024.0,8192.0,✓,✓,0.00 ± 0.00 / 17.05 ± 0.35@@0.00,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,0.00 ± 0.00 / 33.34 ± 0.31@@0.00,0.02 ± 0.01 / 0.00 ± 0.00@@0.02,13.0.0@@130000,13.0.0@@130000,13.0.0@@130000,13.0.0@@130000
<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B (val)</a>,📝,-@@100,2569272320.0,65536.0,128000.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/baidu/ERNIE-4.5-0.3B-PT'>baidu/ERNIE-4.5-0.3B-PT (zero-shot)</a>,📝,-@@100,?,103424.0,131072.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/arcee-ai/Trinity-Nano-Preview'>arcee-ai/Trinity-Nano-Preview (zero-shot, val)</a>",📝,-@@100,6120003328.0,200192.0,131072.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-356m-instruct'>AI-Sweden-Models/gpt-sw3-356m-instruct (val)</a>,📝,-@@100,470607872.0,64000.0,2048.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-356m-instruct'>AI-Sweden-Models/gpt-sw3-356m-instruct (zero-shot)</a>,📝,-@@100,470607872.0,64000.0,2048.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/arcee-ai/Trinity-Nano-Preview'>arcee-ai/Trinity-Nano-Preview (val)</a>,📝,-@@100,6120003328.0,200192.0,131072.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/arcee-ai/Trinity-Nano-Preview'>arcee-ai/Trinity-Nano-Preview (zero-shot)</a>,📝,-@@100,6120003328.0,200192.0,131072.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/arcee-ai/AFM-4.5B'>arcee-ai/AFM-4.5B (zero-shot, val)</a>",📝,-@@100,4619189760.0,128005.0,65536.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/arcee-ai/AFM-4.5B'>arcee-ai/AFM-4.5B (val)</a>,📝,-@@100,4619189760.0,128005.0,65536.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/arcee-ai/AFM-4.5B'>arcee-ai/AFM-4.5B (zero-shot)</a>,📝,-@@100,4619189760.0,128005.0,65536.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct'>allenai/Olmo-3.1-32B-Instruct (zero-shot, val)</a>",📝,-@@100,32233522176.0,100278.0,65536.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct'>allenai/Olmo-3.1-32B-Instruct (val)</a>,📝,-@@100,32233522176.0,100278.0,65536.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct'>allenai/Olmo-3.1-32B-Instruct (zero-shot)</a>,📝,-@@100,32233522176.0,100278.0,65536.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-SFT'>allenai/Olmo-3.1-32B-Instruct-SFT (zero-shot, val)</a>",📝,-@@100,32233522176.0,100278.0,65536.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-SFT'>allenai/Olmo-3.1-32B-Instruct-SFT (val)</a>,📝,-@@100,32233522176.0,100278.0,65536.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-SFT'>allenai/Olmo-3.1-32B-Instruct-SFT (zero-shot)</a>,📝,-@@100,32233522176.0,100278.0,65536.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B#no-thinking (zero-shot)</a>,📝,-@@100,2031739904.0,151936.0,40960.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-DPO'>allenai/Olmo-3.1-32B-Instruct-DPO (zero-shot, val)</a>",📝,-@@100,32233522176.0,100278.0,65536.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-DPO'>allenai/Olmo-3.1-32B-Instruct-DPO (val)</a>,📝,-@@100,32233522176.0,100278.0,65536.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-DPO'>allenai/Olmo-3.1-32B-Instruct-DPO (zero-shot)</a>,📝,-@@100,32233522176.0,100278.0,65536.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B#no-thinking (val)</a>,📝,-@@100,2031739904.0,151936.0,40960.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/allenai/Olmo-3-7B-Instruct'>allenai/Olmo-3-7B-Instruct (zero-shot, val)</a>",📝,-@@100,7298011136.0,100278.0,65536.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct'>allenai/Olmo-3-7B-Instruct (val)</a>,📝,-@@100,7298011136.0,100278.0,65536.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct'>allenai/Olmo-3-7B-Instruct (zero-shot)</a>,📝,-@@100,7298011136.0,100278.0,65536.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-126m-instruct'>AI-Sweden-Models/gpt-sw3-126m-instruct (zero-shot, val)</a>",📝,-@@100,186112512.0,64000.0,2048.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-SFT'>allenai/Olmo-3-7B-Instruct-SFT (zero-shot, val)</a>",📝,-@@100,7298011136.0,100278.0,65536.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct (zero-shot)</a>,📝,-@@100,11168796672.0,32128.0,32768.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/baidu/ERNIE-4.5-0.3B-PT'>baidu/ERNIE-4.5-0.3B-PT (val)</a>,📝,-@@100,?,103424.0,131072.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/baidu/ERNIE-4.5-0.3B-PT'>baidu/ERNIE-4.5-0.3B-PT (zero-shot, val)</a>",📝,-@@100,?,103424.0,131072.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/baidu/ERNIE-4.5-21B-A3B-PT'>baidu/ERNIE-4.5-21B-A3B-PT (zero-shot)</a>,📝,-@@100,21948655808.0,103424.0,131072.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/baidu/ERNIE-4.5-21B-A3B-PT'>baidu/ERNIE-4.5-21B-A3B-PT (val)</a>,📝,-@@100,21948655808.0,103424.0,131072.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/BSC-LT/salamandra-7b-instruct'>BSC-LT/salamandra-7b-instruct (val)</a>,📝,-@@100,7768117248.0,256000.0,8192.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/BSC-LT/salamandra-7b-instruct'>BSC-LT/salamandra-7b-instruct (zero-shot)</a>,📝,-@@100,7768117248.0,256000.0,8192.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16#no-thinking (zero-shot)</a>,📝,-@@100,31577937344.0,131072.0,262144.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16#no-thinking (val)</a>,📝,-@@100,31577937344.0,131072.0,262144.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16#no-thinking (zero-shot, val)</a>",📝,-@@100,31577937344.0,131072.0,262144.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/Qwen/Qwen2.5-72B-Instruct'>Qwen/Qwen2.5-72B-Instruct (zero-shot, val)</a>",📝,-@@100,72706203648.0,152064.0,32768.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-sonnet-4-5-20250929#no-thinking (val)</a>,📝,-@@100,?,?,200000.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-sonnet-4-5-20250929#no-thinking (zero-shot)</a>,📝,-@@100,?,?,200000.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-sonnet-4-5-20250929#no-thinking</a>,📝,-@@100,?,?,200000.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-haiku-4-5-20251001 (val)</a>,🤔,-@@100,?,?,200000.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-haiku-4-5-20251001 (zero-shot)</a>,🤔,-@@100,?,?,200000.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-haiku-4-5-20251001</a>,🤔,-@@100,?,?,200000.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-6.7b-v2-instruct'>AI-Sweden-Models/gpt-sw3-6.7b-v2-instruct (zero-shot, val)</a>",📝,-@@100,7111057408.0,64000.0,2048.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B#no-thinking (zero-shot)</a>,📝,-@@100,751632384.0,151936.0,40960.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B#no-thinking (val)</a>,📝,-@@100,751632384.0,151936.0,40960.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/occiglot/occiglot-7b-eu5-instruct'>occiglot/occiglot-7b-eu5-instruct (zero-shot)</a>,📝,-@@100,7241748480.0,32002.0,32768.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/occiglot/occiglot-7b-eu5-instruct'>occiglot/occiglot-7b-eu5-instruct (val)</a>,📝,-@@100,7241748480.0,32002.0,32768.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/occiglot/occiglot-7b-eu5-instruct'>occiglot/occiglot-7b-eu5-instruct (zero-shot, val)</a>",📝,-@@100,7241748480.0,32002.0,32768.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B#no-thinking (zero-shot, val)</a>",📝,-@@100,751632384.0,151936.0,40960.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-6.7b-v2-instruct'>AI-Sweden-Models/gpt-sw3-6.7b-v2-instruct (val)</a>,📝,-@@100,7111057408.0,64000.0,2048.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-6.7b-v2-instruct'>AI-Sweden-Models/gpt-sw3-6.7b-v2-instruct (zero-shot)</a>,📝,-@@100,7111057408.0,64000.0,2048.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-5-haiku-20241022 (val)</a>,📝,-@@100,?,?,200000.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-6.7b-v2-instruct'>AI-Sweden-Models/gpt-sw3-6.7b-v2-instruct</a>,📝,-@@100,7111057408.0,64000.0,2048.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-5-haiku-20241022 (zero-shot)</a>,📝,-@@100,?,?,200000.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-5-haiku-20241022</a>,📝,-@@100,?,?,200000.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/baidu/ERNIE-4.5-21B-A3B-PT'>baidu/ERNIE-4.5-21B-A3B-PT (zero-shot, val)</a>",📝,-@@100,21948655808.0,103424.0,131072.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-356m-instruct'>AI-Sweden-Models/gpt-sw3-356m-instruct (zero-shot, val)</a>",📝,-@@100,470607872.0,64000.0,2048.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct (val)</a>,📝,-@@100,11168796672.0,32128.0,32768.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct (zero-shot, val)</a>",📝,-@@100,11168796672.0,32128.0,32768.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-SFT'>allenai/Olmo-3-7B-Instruct-SFT (val)</a>,📝,-@@100,7298011136.0,100278.0,65536.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-126m-instruct'>AI-Sweden-Models/gpt-sw3-126m-instruct (val)</a>,📝,-@@100,186112512.0,64000.0,2048.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-2512'>utter-project/EuroLLM-22B-Instruct-2512 (zero-shot)</a>,📝,-@@100,22637328384.0,128000.0,32768.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-2512'>utter-project/EuroLLM-22B-Instruct-2512 (val)</a>,📝,-@@100,22637328384.0,128000.0,32768.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-2512'>utter-project/EuroLLM-22B-Instruct-2512 (zero-shot, val)</a>",📝,-@@100,22637328384.0,128000.0,32768.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/Qwen/Qwen3-30B-A3B-Instruct-2507'>Qwen/Qwen3-30B-A3B-Instruct-2507 (zero-shot, val)</a>",📝,-@@100,30532122624.0,151936.0,262144.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-Preview'>utter-project/EuroLLM-22B-Instruct-Preview (zero-shot)</a>,📝,-@@100,22637328384.0,128000.0,4096.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-Preview'>utter-project/EuroLLM-22B-Instruct-Preview (val)</a>,📝,-@@100,22637328384.0,128000.0,4096.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-Preview'>utter-project/EuroLLM-22B-Instruct-Preview (zero-shot, val)</a>",📝,-@@100,22637328384.0,128000.0,4096.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/01-ai/Yi-6B-Chat'>01-ai/Yi-6B-Chat</a>,📝,-@@100,6061035520.0,64000.0,4096.0,✗,✗,50.38 ± 2.18 / 64.48 ± 2.00@@50.38,-@@-1,12.35 ± 3.09 / 41.79 ± 4.46@@12.35,56.58 ± 2.75 / 27.71 ± 2.25@@56.58,11.0.0@@110000,-@@0,11.0.0@@110000,11.0.0@@110000
<a href='https://hf.co/Qwen/Qwen3-32B'>Qwen/Qwen3-32B#no-thinking (zero-shot)</a>,📝,-@@100,32762123264.0,151936.0,40960.0,✓,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-9B-Instruct'>utter-project/EuroLLM-9B-Instruct (zero-shot)</a>,📝,-@@100,9152319488.0,128000.0,4096.0,✗,✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
