<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,<a id=9 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=10 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=11 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=12 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=13 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=14 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=15 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
<a href='https://hf.co/01-ai/Yi-1.5-9B'>01-ai/Yi-1.5-9B</a>,🧠,-@@100,N/A,8829407232.0,64000.0,4096.0,✓,✗,54.66 ± 2.92 / 69.24 ± 1.98@@54.66,55.38 ± 1.37 / 40.95 ± 1.89@@55.38,30.70 ± 4.37 / 59.35 ± 4.18@@30.70,66.85 ± 1.42 / 37.37 ± 1.16@@66.85,-@@-1,40.08 ± 0.92 / 55.10 ± 0.68@@40.08,26.80 ± 1.43 / 44.23 ± 1.09@@26.80,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802,-@@0,15.8.2.dev0@@150802,15.8.2.dev0@@150802
<a href='https://hf.co/01-ai/Yi-34B-Chat'>01-ai/Yi-34B-Chat</a>,📝,-@@100,?,34388917248.0,64000.0,4096.0,✓,✗,56.46 ± 2.85 / 70.27 ± 2.64@@56.46,-@@-1,-@@-1,-@@-1,-@@-1,-@@-1,-@@-1,12.10.0@@121000,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/01-ai/Yi-34B'>01-ai/Yi-34B</a>,🧠,-@@100,N/A,34388917248.0,64000.0,4096.0,✓,✗,59.58 ± 2.17 / 72.44 ± 1.94@@59.58,-@@-1,-@@-1,-@@-1,-@@-1,-@@-1,-@@-1,12.10.0@@121000,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/01-ai/Yi-6B-Chat'>01-ai/Yi-6B-Chat</a>,📝,-@@100,?,6061035520.0,64000.0,4096.0,✗,✗,50.38 ± 2.18 / 64.48 ± 2.00@@50.38,-@@-1,12.35 ± 3.09 / 41.79 ± 4.46@@12.35,56.58 ± 2.75 / 27.71 ± 2.25@@56.58,-@@-1,30.38 ± 0.89 / 47.76 ± 0.66@@30.38,21.32 ± 1.72 / 39.93 ± 1.41@@21.32,11.0.0@@110000,-@@0,11.0.0@@110000,11.0.0@@110000,-@@0,11.0.0@@110000,11.0.0@@110000
<a href='https://hf.co/01-ai/Yi-6B'>01-ai/Yi-6B</a>,🧠,-@@100,N/A,6061035520.0,64000.0,4096.0,✓,✗,52.66 ± 2.45 / 67.63 ± 1.87@@52.66,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,7.33 ± 2.53 / 37.69 ± 2.51@@7.33,57.13 ± 2.48 / 30.05 ± 1.59@@57.13,-@@-1,30.33 ± 0.78 / 47.68 ± 0.54@@30.33,22.89 ± 1.14 / 41.15 ± 1.08@@22.89,12.10.0@@121000,12.10.0@@121000,12.10.0@@121000,12.10.0@@121000,-@@0,12.10.0@@121000,12.10.0@@121000
<a href='https://hf.co/152334H/miqu-1-70b-sf'>152334H/miqu-1-70b-sf</a>,📝,-@@100,?,68976648192.0,32000.0,32764.0,✓,✗,52.00 ± 1.37 / 66.18 ± 1.61@@52.00,60.09 ± 0.89 / 41.50 ± 1.87@@60.09,39.71 ± 4.01 / 69.43 ± 1.99@@39.71,55.44 ± 1.41 / 19.25 ± 2.33@@55.44,-@@-1,56.63 ± 0.80 / 67.48 ± 0.57@@56.63,58.62 ± 2.49 / 68.26 ± 2.15@@58.62,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,-@@0,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/3ebdola/Dialectal-Arabic-XLM-R-Base'>3ebdola/Dialectal-Arabic-XLM-R-Base</a>,🔍,-@@100,N/A,278045186.0,250002.0,512.0,✓,✗,32.66 ± 3.87 / 53.17 ± 4.09@@32.66,30.18 ± 6.85 / 29.11 ± 6.64@@30.18,2.10 ± 1.30 / 47.10 ± 2.29@@2.10,4.04 ± 2.36 / 0.46 ± 0.39@@4.04,-@@-1,-@@-1,-@@-1,12.8.0@@120800,12.8.0@@120800,12.8.0@@120800,12.8.0@@120800,-@@0,-@@0,-@@0
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-20b'>AI-Sweden-Models/gpt-sw3-20b</a>,🧠,-@@100,N/A,20918423552.0,64000.0,2048.0,✓,✗,27.08 ± 5.18 / 41.01 ± 4.76@@27.08,32.40 ± 2.53 / 25.46 ± 2.14@@32.40,0.64 ± 1.56 / 37.74 ± 3.55@@0.64,29.76 ± 2.79 / 14.25 ± 1.79@@29.76,-@@-1,3.68 ± 1.19 / 27.54 ± 0.71@@3.68,0.64 ± 1.58 / 25.05 ± 1.13@@0.64,14.3.0@@140300,14.3.0@@140300,14.3.0@@140300,14.3.0@@140300,-@@0,12.9.0@@120900,12.9.0@@120900
<a href='https://hf.co/AI-Sweden-Models/ModernBERT-large'>AI-Sweden-Models/ModernBERT-large</a>,🔍,-@@100,N/A,394781696.0,50368.0,8192.0,✓,✗,30.35 ± 3.77 / 50.82 ± 3.63@@30.35,34.47 ± 6.47 / 33.55 ± 6.45@@34.47,21.45 ± 7.60 / 58.81 ± 4.35@@21.45,33.65 ± 2.25 / 14.11 ± 1.43@@33.65,-@@-1,-@@-1,-@@-1,15.12.0.dev0@@151200,15.12.0.dev0@@151200,15.12.0.dev0@@151200,15.12.0.dev0@@151200,-@@0,-@@0,-@@0
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-126m-instruct'>AI-Sweden-Models/gpt-sw3-126m-instruct</a>,📝,-@@100,2.06,186112512.0,64000.0,2048.0,✓,✗,7.28 ± 1.81 / 26.14 ± 2.58@@7.28,12.90 ± 0.83 / 12.64 ± 0.79@@12.90,-1.19 ± 1.69 / 41.88 ± 3.52@@-1.19,4.21 ± 0.49 / 0.00 ± 0.00@@4.21,-@@-1,1.41 ± 0.92 / 23.59 ± 0.97@@1.41,-0.09 ± 0.63 / 24.93 ± 0.51@@-0.09,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,-@@0,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-126m'>AI-Sweden-Models/gpt-sw3-126m</a>,🧠,-@@100,N/A,186112512.0,64000.0,2048.0,✓,✗,8.12 ± 3.50 / 24.17 ± 3.55@@8.12,7.47 ± 3.45 / 7.40 ± 3.19@@7.47,0.86 ± 1.45 / 39.05 ± 5.03@@0.86,2.21 ± 0.70 / 0.15 ± 0.17@@2.21,-@@-1,-0.62 ± 1.44 / 22.98 ± 0.99@@-0.62,-0.07 ± 0.84 / 25.11 ± 0.74@@-0.07,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,-@@0,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/CohereForAI/c4ai-command-r-v01'>CohereForAI/c4ai-command-r-v01</a>,📝,-@@100,?,34980831232.0,256000.0,8192.0,✗,✗,53.90 ± 1.12 / 65.63 ± 1.62@@53.90,62.43 ± 0.91 / 43.18 ± 2.22@@62.43,29.68 ± 3.64 / 62.39 ± 2.81@@29.68,50.25 ± 1.61 / 19.35 ± 3.19@@50.25,-@@-1,41.22 ± 0.72 / 55.63 ± 0.54@@41.22,46.05 ± 1.33 / 59.27 ± 1.10@@46.05,14.0.4@@140004,14.0.4@@140004,14.0.4@@140004,14.0.4@@140004,-@@0,14.1.1@@140101,14.1.1@@140101
<a href='https://hf.co/CohereForAI/c4ai-command-r7b-12-2024'>CohereForAI/c4ai-command-r7b-12-2024</a>,📝,-@@100,?,8028033024.0,256000.0,4096.0,✗,✗,51.16 ± 2.34 / 63.29 ± 2.54@@51.16,62.93 ± 1.26 / 44.32 ± 2.98@@62.93,31.51 ± 1.78 / 65.58 ± 0.98@@31.51,63.21 ± 1.83 / 32.09 ± 1.23@@63.21,-@@-1,44.36 ± 1.51 / 58.14 ± 1.19@@44.36,43.99 ± 1.29 / 57.14 ± 1.04@@43.99,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,-@@0,14.4.0@@140400,14.4.0@@140400
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B'>HuggingFaceTB/SmolLM3-3B</a>,🤔,-@@100,?,3075098624.0,128256.0,65536.0,✓,✗,36.92 ± 2.80 / 53.45 ± 2.77@@36.92,54.44 ± 1.15 / 47.52 ± 1.79@@54.44,34.84 ± 1.30 / 65.99 ± 0.85@@34.84,56.07 ± 1.96 / 25.06 ± 1.75@@56.07,-@@-1,33.56 ± 1.09 / 49.79 ± 0.80@@33.56,37.54 ± 1.31 / 52.62 ± 1.09@@37.54,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,-@@0,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B</a>,📝,-@@100,2.41,2569272320.0,65536.0,128000.0,✗,✗,46.18 ± 2.91 / 64.22 ± 1.81@@46.18,49.51 ± 0.88 / 39.89 ± 1.10@@49.51,30.53 ± 1.57 / 65.16 ± 0.82@@30.53,50.27 ± 1.01 / 24.88 ± 0.41@@50.27,-@@-1,46.00 ± 1.16 / 59.58 ± 0.88@@46.00,45.84 ± 1.34 / 59.26 ± 0.98@@45.84,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,-@@0,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/HuggingFaceTB/SmolLM2-1.7B'>HuggingFaceTB/SmolLM2-1.7B</a>,🧠,-@@100,N/A,1711376384.0,49152.0,8192.0,✓,✗,20.68 ± 4.53 / 32.08 ± 4.04@@20.68,30.31 ± 2.58 / 25.89 ± 1.31@@30.31,5.39 ± 1.57 / 47.23 ± 3.54@@5.39,39.00 ± 2.94 / 19.18 ± 2.01@@39.00,-@@-1,7.47 ± 1.14 / 28.71 ± 1.20@@7.47,1.81 ± 1.12 / 25.39 ± 0.42@@1.81,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,-@@0,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/HuggingFaceTB/SmolLM2-1.7B-Instruct'>HuggingFaceTB/SmolLM2-1.7B-Instruct</a>,📝,-@@100,?,1711376384.0,49152.0,8192.0,✓,✗,23.53 ± 4.35 / 36.74 ± 5.43@@23.53,28.77 ± 3.26 / 22.69 ± 1.81@@28.77,10.41 ± 2.33 / 44.52 ± 3.63@@10.41,43.31 ± 1.55 / 16.53 ± 1.50@@43.31,-@@-1,6.67 ± 1.32 / 30.08 ± 1.07@@6.67,2.74 ± 1.37 / 26.59 ± 1.10@@2.74,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,-@@0,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/DiscoResearch/DiscoLM-70b'>DiscoResearch/DiscoLM-70b</a>,🧠,-@@100,N/A,68977172480.0,32032.0,8192.0,✗,✗,42.44 ± 5.71 / 57.14 ± 6.69@@42.44,63.26 ± 1.30 / 45.54 ± 3.02@@63.26,0.94 ± 0.79 / 33.45 ± 0.29@@0.94,3.92 ± 0.13 / 0.03 ± 0.03@@3.92,-@@-1,13.59 ± 3.77 / 32.41 ± 2.36@@13.59,9.08 ± 4.27 / 26.93 ± 1.84@@9.08,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,-@@0,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/DiscoResearch/DiscoLM-70b'>DiscoResearch/DiscoLM-70b (val)</a>,🧠,-@@100,N/A,68977172480.0,32032.0,8192.0,✗,✗,27.56 ± 3.62 / 47.04 ± 4.06@@27.56,62.16 ± 2.83 / 48.46 ± 3.31@@62.16,0.59 ± 1.16 / 32.41 ± 0.74@@0.59,4.44 ± 0.39 / 0.00 ± 0.00@@4.44,-@@-1,4.04 ± 2.64 / 22.46 ± 1.78@@4.04,7.33 ± 5.87 / 28.83 ± 3.05@@7.33,12.10.0@@121000,12.10.0@@121000,12.10.0@@121000,12.10.0@@121000,-@@0,12.10.0@@121000,12.10.0@@121000
<a href='https://hf.co/DiscoResearch/DiscoLM_German_7b_v1'>DiscoResearch/DiscoLM_German_7b_v1</a>,📝,-@@100,?,7241748480.0,32002.0,32768.0,✗,✗,48.67 ± 3.85 / 59.21 ± 4.18@@48.67,42.39 ± 2.43 / 32.42 ± 1.53@@42.39,8.72 ± 2.15 / 43.37 ± 3.69@@8.72,66.54 ± 2.34 / 36.12 ± 2.35@@66.54,-@@-1,23.99 ± 1.15 / 41.69 ± 0.96@@23.99,20.76 ± 1.28 / 38.13 ± 1.29@@20.76,12.0.0@@120000,12.5.2@@120502,12.1.0@@120100,12.4.0@@120400,-@@0,12.1.0@@120100,12.1.0@@120100
<a href='https://hf.co/DiscoResearch/Llama3-German-8B'>DiscoResearch/Llama3-German-8B</a>,🧠,-@@100,N/A,8030261248.0,128256.0,8192.0,✓,✗,58.32 ± 1.14 / 70.24 ± 0.99@@58.32,54.34 ± 2.04 / 46.23 ± 2.24@@54.34,25.70 ± 5.38 / 58.58 ± 4.44@@25.70,35.35 ± 1.23 / 0.50 ± 0.11@@35.35,-@@-1,38.63 ± 0.90 / 53.83 ± 0.67@@38.63,33.51 ± 2.18 / 49.52 ± 1.89@@33.51,13.0.0@@130000,13.0.0@@130000,13.0.0@@130000,13.0.0@@130000,-@@0,13.0.0@@130000,13.0.0@@130000
<a href='https://hf.co/EuroBERT/EuroBERT-210m'>EuroBERT/EuroBERT-210m</a>,🔍,-@@100,N/A,310266624.0,128256.0,8192.0,✓,✗,41.59 ± 3.50 / 60.05 ± 3.51@@41.59,36.51 ± 7.94 / 35.45 ± 7.74@@36.51,44.76 ± 2.19 / 71.28 ± 1.50@@44.76,13.98 ± 4.81 / 3.56 ± 2.29@@13.98,-@@-1,-@@-1,-@@-1,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,-@@0,-@@0,-@@0
<a href='https://hf.co/EuroBERT/EuroBERT-610m'>EuroBERT/EuroBERT-610m</a>,🔍,-@@100,N/A,755625600.0,128256.0,8192.0,✓,✗,40.93 ± 3.21 / 59.24 ± 2.30@@40.93,47.05 ± 8.16 / 45.11 ± 7.99@@47.05,42.17 ± 9.61 / 70.03 ± 5.29@@42.17,40.56 ± 2.10 / 16.41 ± 1.72@@40.56,-@@-1,-@@-1,-@@-1,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,-@@0,-@@0,-@@0
<a href='https://hf.co/EuropeanParliament/EUBERT'>EuropeanParliament/EUBERT</a>,🔍,-@@100,N/A,93990500.0,65636.0,512.0,✓,✗,34.10 ± 3.76 / 54.61 ± 3.60@@34.10,48.16 ± 1.23 / 47.07 ± 1.37@@48.16,14.07 ± 3.34 / 55.86 ± 2.30@@14.07,5.87 ± 1.53 / 1.34 ± 0.40@@5.87,-@@-1,-@@-1,-@@-1,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,-@@0,-@@0,-@@0
<a href='https://hf.co/FacebookAI/xlm-mlm-100-1280'>FacebookAI/xlm-mlm-100-1280</a>,🔍,-@@100,N/A,571499522.0,200000.0,512.0,✓,✗,39.62 ± 3.71 / 57.73 ± 3.37@@39.62,-@@-1,50.54 ± 9.37 / 72.84 ± 5.38@@50.54,-@@-1,-@@-1,-@@-1,-@@-1,<9.2.0@@0,-@@0,<9.2.0@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/FacebookAI/xlm-roberta-large'>FacebookAI/xlm-roberta-large</a>,🔍,-@@100,N/A,561192082.0,250002.0,512.0,✓,✗,54.03 ± 13.43 / 67.89 ± 11.60@@54.03,80.14 ± 1.34 / 79.13 ± 1.39@@80.14,47.30 ± 19.59 / 69.81 ± 13.32@@47.30,49.75 ± 1.45 / 24.23 ± 1.12@@49.75,-@@-1,-@@-1,-@@-1,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,-@@0,-@@0,-@@0
<a href='https://hf.co/Geotrend/distilbert-base-25lang-cased'>Geotrend/distilbert-base-25lang-cased</a>,🔍,-@@100,N/A,108867577.0,84985.0,512.0,✓,✗,41.51 ± 1.91 / 60.79 ± 1.27@@41.51,72.97 ± 0.68 / 71.83 ± 0.80@@72.97,45.39 ± 1.52 / 71.60 ± 0.73@@45.39,6.88 ± 1.73 / 1.89 ± 0.52@@6.88,-@@-1,-@@-1,-@@-1,12.6.1@@120601,12.6.1@@120601,12.6.1@@120601,12.6.1@@120601,-@@0,-@@0,-@@0
<a href='https://hf.co/HPLT/gpt-13b-nordic-prerelease'>HPLT/gpt-13b-nordic-prerelease</a>,🧠,-@@100,N/A,14030361600.0,131072.0,4096.0,✓,✗,40.86 ± 3.02 / 52.29 ± 5.13@@40.86,34.54 ± 3.69 / 30.12 ± 3.13@@34.54,-@@-1,-@@-1,-@@-1,-@@-1,-@@-1,14.4.0@@140400,14.4.0@@140400,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HPLT/hplt2c_deu_checkpoints'>HPLT/hplt2c_deu_checkpoints</a>,🧠,-@@100,N/A,?,262272.0,2048.0,✓,✗,26.74 ± 5.95 / 43.25 ± 6.19@@26.74,3.50 ± 2.06 / 3.31 ± 1.89@@3.50,0.39 ± 1.93 / 37.38 ± 2.53@@0.39,23.41 ± 2.31 / 7.83 ± 1.04@@23.41,-@@-1,0.21 ± 1.01 / 22.70 ± 0.58@@0.21,-0.52 ± 0.82 / 24.64 ± 0.64@@-0.52,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,-@@0,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/HPLT/hplt2c_eng_checkpoints'>HPLT/hplt2c_eng_checkpoints</a>,🧠,-@@100,N/A,?,262272.0,2048.0,✓,✗,6.57 ± 5.60 / 22.02 ± 5.24@@6.57,18.03 ± 5.19 / 17.07 ± 5.06@@18.03,-0.94 ± 1.58 / 33.62 ± 0.47@@-0.94,16.77 ± 1.62 / 6.60 ± 0.64@@16.77,-@@-1,-0.97 ± 0.66 / 22.29 ± 0.61@@-0.97,-1.53 ± 1.13 / 24.68 ± 0.75@@-1.53,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,-@@0,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/HPLT/hplt2c_nld_checkpoints'>HPLT/hplt2c_nld_checkpoints</a>,🧠,-@@100,N/A,?,262272.0,2048.0,✓,✗,10.67 ± 3.99 / 27.20 ± 5.37@@10.67,12.69 ± 5.63 / 12.46 ± 5.00@@12.69,0.28 ± 1.14 / 34.94 ± 2.28@@0.28,8.85 ± 1.54 / 0.34 ± 0.25@@8.85,-@@-1,0.51 ± 1.52 / 23.94 ± 1.19@@0.51,-0.05 ± 1.09 / 25.11 ± 0.41@@-0.05,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,-@@0,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/clips/mfaq'>clips/mfaq</a>,🔍,-@@100,N/A,278047490.0,250005.0,128.0,✓,✗,59.51 ± 1.54 / 72.84 ± 1.06@@59.51,76.68 ± 0.91 / 76.46 ± 0.98@@76.68,32.54 ± 11.48 / 60.57 ± 7.28@@32.54,2.39 ± 1.52 / 1.53 ± 0.96@@2.39,-@@-1,-@@-1,-@@-1,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/common-pile/comma-v0.1-1t'>common-pile/comma-v0.1-1t</a>,🧠,-@@100,N/A,7002656768.0,64256.0,16384.0,✓,✗,40.87 ± 2.82 / 58.57 ± 2.34@@40.87,37.21 ± 1.84 / 32.02 ± 1.20@@37.21,1.75 ± 1.35 / 34.19 ± 0.51@@1.75,44.75 ± 2.55 / 23.23 ± 1.54@@44.75,-@@-1,1.62 ± 1.83 / 27.01 ± 1.12@@1.62,2.82 ± 0.88 / 26.92 ± 0.57@@2.82,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,-@@0,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/cstr/Spaetzle-v8-7b'>cstr/Spaetzle-v8-7b (val)</a>,📝,-@@100,?,7241732096.0,32000.0,32768.0,✗,✓,61.34 ± 1.90 / 72.98 ± 1.30@@61.34,58.90 ± 2.30 / 45.55 ± 3.30@@58.90,31.58 ± 4.39 / 65.51 ± 2.23@@31.58,60.88 ± 3.31 / 24.91 ± 3.98@@60.88,-@@-1,34.62 ± 2.20 / 50.43 ± 1.52@@34.62,48.70 ± 2.47 / 61.05 ± 1.79@@48.70,12.5.2@@120502,12.5.2@@120502,12.5.2@@120502,12.5.2@@120502,-@@0,12.5.2@@120502,12.5.2@@120502
<a href='https://hf.co/dbmdz/bert-base-german-cased'>dbmdz/bert-base-german-cased</a>,🔍,-@@100,N/A,110550910.0,31102.0,512.0,✓,✗,53.91 ± 1.63 / 69.21 ± 1.06@@53.91,78.54 ± 1.02 / 77.24 ± 0.95@@78.54,59.23 ± 3.17 / 78.21 ± 2.03@@59.23,32.14 ± 2.81 / 13.71 ± 1.48@@32.14,-@@-1,-@@-1,-@@-1,12.7.0@@120700,12.7.0@@120700,12.7.0@@120700,12.7.0@@120700,-@@0,-@@0,-@@0
<a href='https://hf.co/dbmdz/bert-base-german-uncased'>dbmdz/bert-base-german-uncased</a>,🔍,-@@100,N/A,110552448.0,31102.0,512.0,✓,✗,56.48 ± 1.78 / 70.91 ± 1.23@@56.48,77.55 ± 0.54 / 75.74 ± 0.56@@77.55,63.49 ± 4.58 / 80.65 ± 2.60@@63.49,30.22 ± 1.38 / 12.39 ± 0.86@@30.22,-@@-1,-@@-1,-@@-1,12.7.0@@120700,12.7.0@@120700,12.7.0@@120700,12.7.0@@120700,-@@0,-@@0,-@@0
<a href='https://hf.co/dbmdz/bert-base-historic-multilingual-cased'>dbmdz/bert-base-historic-multilingual-cased</a>,🔍,-@@100,N/A,111243522.0,32000.0,512.0,✓,✗,37.77 ± 2.20 / 58.20 ± 1.43@@37.77,65.35 ± 1.08 / 63.62 ± 1.05@@65.35,16.07 ± 3.83 / 54.09 ± 2.44@@16.07,16.63 ± 2.52 / 5.67 ± 1.14@@16.63,-@@-1,-@@-1,-@@-1,12.8.0@@120800,12.8.0@@120800,12.8.0@@120800,12.8.0@@120800,-@@0,-@@0,-@@0
<a href='https://hf.co/dbmdz/bert-medium-historic-multilingual-cased'>dbmdz/bert-medium-historic-multilingual-cased</a>,🔍,-@@100,N/A,42427138.0,32000.0,512.0,✓,✗,39.91 ± 2.58 / 59.74 ± 1.80@@39.91,61.09 ± 1.60 / 58.40 ± 1.55@@61.09,17.16 ± 2.71 / 53.58 ± 1.55@@17.16,12.02 ± 2.33 / 3.26 ± 0.68@@12.02,-@@-1,-@@-1,-@@-1,12.10.1@@121001,12.10.1@@121001,12.10.1@@121001,12.10.1@@121001,-@@0,-@@0,-@@0
<a href='https://hf.co/dbmdz/bert-mini-historic-multilingual-cased'>dbmdz/bert-mini-historic-multilingual-cased</a>,🔍,-@@100,N/A,11648258.0,32000.0,512.0,✓,✗,34.21 ± 2.42 / 55.54 ± 1.69@@34.21,38.71 ± 2.23 / 36.92 ± 1.95@@38.71,1.59 ± 1.31 / 49.57 ± 1.09@@1.59,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,-@@-1,-@@-1,12.10.0@@121000,12.10.0@@121000,12.10.0@@121000,12.10.0@@121000,-@@0,-@@0,-@@0
<a href='https://hf.co/dbmdz/bert-tiny-historic-multilingual-cased'>dbmdz/bert-tiny-historic-multilingual-cased</a>,🔍,-@@100,N/A,4624642.0,32000.0,512.0,✓,✗,33.61 ± 2.23 / 55.01 ± 2.11@@33.61,33.18 ± 2.13 / 32.48 ± 2.13@@33.18,1.83 ± 1.54 / 49.40 ± 1.24@@1.83,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,-@@-1,-@@-1,12.6.1@@120601,12.6.1@@120601,12.6.1@@120601,12.6.1@@120601,-@@0,-@@0,-@@0
<a href='https://hf.co/common-pile/comma-v0.1-2t'>common-pile/comma-v0.1-2t</a>,🧠,-@@100,N/A,7002656768.0,64256.0,16384.0,✓,✗,41.04 ± 5.19 / 59.10 ± 3.73@@41.04,45.78 ± 1.59 / 39.68 ± 1.51@@45.78,10.00 ± 2.60 / 47.87 ± 4.75@@10.00,52.95 ± 2.25 / 24.92 ± 2.73@@52.95,-@@-1,6.39 ± 0.79 / 30.19 ± 0.49@@6.39,4.93 ± 1.03 / 28.18 ± 0.71@@4.93,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,-@@0,15.10.1.dev0@@151001,15.10.1.dev0@@151001
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-7-sonnet-20250219#no-thinking (zero-shot, val)</a>",📝,-@@100,?,?,?,200000.0,✓,✗,55.01 ± 2.04 / 69.90 ± 1.24@@55.01,58.31 ± 1.32 / 40.10 ± 1.22@@58.31,46.87 ± 3.34 / 69.65 ± 1.65@@46.87,50.65 ± 1.52 / 26.34 ± 1.56@@50.65,-@@-1,76.08 ± 1.52 / 82.15 ± 1.18@@76.08,73.46 ± 1.90 / 80.08 ± 1.46@@73.46,15.13.0.dev0@@151300,15.13.0.dev0@@151300,15.13.0.dev0@@151300,15.13.0.dev0@@151300,-@@0,15.13.0.dev0@@151300,15.13.0.dev0@@151300
<a href='https://hf.co/baidu/ERNIE-4.5-0.3B-PT'>baidu/ERNIE-4.5-0.3B-PT</a>,📝,-@@100,0.03,?,103424.0,131072.0,✓,✗,6.59 ± 3.53 / 32.56 ± 3.15@@6.59,23.74 ± 2.44 / 21.03 ± 1.91@@23.74,-0.65 ± 1.63 / 37.07 ± 2.35@@-0.65,15.94 ± 2.58 / 4.69 ± 1.36@@15.94,-@@-1,0.16 ± 1.26 / 26.00 ± 0.98@@0.16,-0.20 ± 1.04 / 24.53 ± 0.86@@-0.20,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,-@@0,16.9.0.dev0@@160900,16.9.0.dev0@@160900
